,Has_Port_Modem,Has_Multiple_Lines,Has_Online_Backup,Has_Streaming_TV,Has_Streaming_Movies,Churn,Area_Suburban,Area_Urban,Gender_Male,Gender_Prefer not to answer,Contract_Term_One year,Contract_Term_Two Year,Internet_Service_Type_Fiber Optic,Internet_Service_Type_None,Payment_Method_Type_Credit Card (automatic),Payment_Method_Type_Electronic Check,Payment_Method_Type_Mailed Check,Avg_Bandwidth_GB_Usage_Per_Year,Population_Within_A_Mile,Children_Count,Age,Income,Outage_Seconds_Per_Week,Email_Sent_To_Customer_Count,Technical_Support_Contacted_Count,Yearly_Equip_Failure_Count,Tenure,Avg_Monthly_Charge,Timely_Response_Survey_Item,Timely_Fixes_Survey_Item,Timely_Replacements_Survey_Item,Reliability_Survey_Item,Options_Survey_Item,Respectful_Response_Survey_Item,Courteous_Exchange_Survey_Item,Evidence_Of_Active_Listening_Survey_Item
3695,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1261.3339999999998,34918,6.0,21.0,48268.53,11.62372,10,1,0,3.992629,154.1036,4,3,4,3,4,3,3,4
3696,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,514.2333,16578,1.0,61.0,78748.75,35.42747,15,1,0,1.671807,148.1382,4,4,3,5,2,5,4,5
3697,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1612.489,2616,1.0,53.0,10124.99,4.370916,12,0,2,10.35779,126.7542,5,4,4,3,3,3,3,5
3698,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2587.896,1851,0.0,53.0,8058.36,14.29715,12,3,0,22.52336,175.5634,1,2,2,3,3,2,1,2
3699,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1945.615,38,3.0,30.0,36755.73,38.96978,10,1,0,15.843129999999999,200.0459,4,3,4,3,4,4,3,4
3700,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2159.001,19843,4.0,69.0,31693.07,12.99745,13,0,0,16.64015,183.2278,4,4,2,3,3,3,5,5
3701,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1301.182,680,1.0,22.0,69455.07,9.576642999999999,14,1,2,4.434036,161.6554,3,4,3,4,3,5,4,3
3702,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,907.5139999999999,7169,1.0,40.0,42568.16,41.742909999999995,11,1,1,6.3187809999999995,223.0007,3,1,4,2,3,4,3,3
3703,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,2692.7140000000004,46276,4.0,51.0,85352.98,12.1999,15,1,0,17.18815,256.3108,3,4,3,3,3,3,5,5
3704,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,951.0275,36265,7.0,30.0,10773.24,6.863635,15,1,0,2.14479,104.4599,3,3,3,3,4,3,3,3
3705,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1697.1660000000002,939,8.0,41.0,60834.36,8.569795,8,0,0,9.19773,142.7591,5,4,2,4,4,4,5,5
3706,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3382.4240000000004,2275,1.0,53.0,25009.73,12.33037,13,1,0,36.19603,162.7094,5,3,4,5,3,6,4,4
3707,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,3382.4240000000004,884,4.0,42.0,41831.89,14.339070000000001,12,2,1,11.21368,243.5449,4,3,3,3,3,4,3,4
3708,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,567.5523,2455,1.0,64.0,61022.41,11.19369,13,1,0,5.2137519999999995,148.2719,3,4,3,5,3,3,4,2
3709,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,776.5789,26044,1.0,58.0,17116.5,16.537,14,0,0,1.215614,153.8906,4,4,4,5,3,4,4,4
3710,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,439.0515,480,0.0,75.0,8164.76,11.45875,11,1,1,4.226363,117.1555,3,4,3,5,3,4,4,3
3711,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1725.4260000000002,3758,0.0,38.0,45150.63,14.669570000000002,9,0,0,11.70321,120.0091,2,3,3,3,3,3,4,3
3712,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,3382.4240000000004,3892,1.0,53.0,7141.05,15.45721,15,0,0,7.2247,164.4838,4,3,2,2,2,4,4,4
3713,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1143.803,463,4.0,52.0,36983.01,7.710977000000001,16,1,0,4.548296,162.3219,5,5,3,6,2,5,3,4
3714,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1928.362,1063,1.0,47.0,84067.95,7.38495,8,0,0,19.2087,192.0994,3,4,2,3,4,1,3,2
3715,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1114.58,331,0.0,53.0,33186.785,11.43348,15,1,2,4.087832,149.754,5,5,4,5,2,4,4,3
3716,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,320.9813,1326,1.0,47.0,33186.785,10.2774,13,1,0,1.177776,82.69131,4,5,4,4,4,4,4,4
3717,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1826.0320000000002,432,4.0,74.0,1987.78,4.3010209999999995,9,1,0,12.75835,140.0314,2,2,4,5,3,2,3,3
3718,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,707.1891,351,0.0,62.0,33186.785,8.555094,8,2,0,3.079288,104.2823,4,3,4,4,4,3,3,4
3719,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,658.6339999999999,203,1.0,35.0,33186.785,2.655911,10,1,1,7.1162160000000005,110.5771,3,3,2,2,5,3,4,3
3720,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1163.645,549,1.0,49.0,99120.55,9.225391,13,1,0,5.3159540000000005,231.9178,4,4,5,4,3,4,3,4
3721,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1003.915,37639,4.0,78.0,35738.68,7.563661,15,1,0,7.7358210000000005,194.6584,5,4,5,4,4,3,4,4
3722,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1116.4769999999999,2848,1.0,19.0,33186.785,4.9609440000000005,11,3,0,4.473582,143.1702,4,5,5,2,2,5,2,4
3723,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,3382.4240000000004,20300,0.0,53.0,19168.31,10.92282,11,1,0,4.926111,228.4513,3,3,3,5,2,4,4,2
3724,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,2060.236,23117,1.0,53.0,17038.61,12.02277,14,0,0,16.22394,197.1288,2,1,2,4,3,2,2,2
3725,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1803.767,1307,1.0,57.0,33186.785,14.318610000000001,14,1,1,13.05964,173.2835,3,3,2,4,4,3,4,4
3726,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2435.584,52,4.0,53.0,33186.785,10.00475,14,1,0,20.87922,127.1699,3,3,4,5,2,4,4,3
3727,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1612.71,16427,0.0,87.0,40870.51,11.73841,13,0,0,13.07421,149.8099,4,5,5,3,4,5,4,6
3728,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,426.4256,0,1.0,55.0,21549.44,12.62407,11,2,0,4.078283,111.5662,4,3,5,2,5,3,3,3
3729,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,778.201,17094,3.0,53.0,33565.09,12.67339,16,2,0,3.284958,182.6942,3,4,4,3,3,4,5,3
3730,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1268.042,339,0.0,24.0,33186.785,12.6233,14,1,0,5.645298,176.0021,2,2,2,3,4,2,3,3
3731,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,2049.8,36681,4.0,60.0,28894.68,7.382175999999999,4,3,0,19.91179,164.1805,2,3,2,3,3,3,4,3
3732,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2265.626,4825,5.0,84.0,59919.2,3.16986,9,1,0,24.94738,160.8509,4,4,4,4,2,3,4,3
3733,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1236.013,845,5.0,65.0,55714.69,12.27928,9,2,0,7.488397999999999,205.5824,2,3,2,5,3,5,4,4
3734,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1401.3,1484,1.0,33.0,59346.15,8.486067,13,0,1,36.19603,205.1328,4,2,3,4,5,2,3,2
3735,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,2288.984,23438,3.0,72.0,22780.89,8.485732,15,0,1,22.7117,182.6835,4,5,3,4,4,3,3,3
3736,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1700.981,233,4.0,18.0,20592.92,8.848856,10,1,0,36.19603,181.7113,5,4,5,4,3,5,4,3
3737,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1544.5829999999999,48854,0.0,58.0,25857.74,6.689208,12,0,0,17.02059,147.1525,5,4,5,5,3,4,4,3
3738,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1956.71,753,3.0,53.0,8528.16,10.7285,9,1,2,18.811729999999997,160.9691,5,5,5,3,3,3,4,4
3739,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,650.92,1753,1.0,53.0,33186.785,8.0533,12,1,0,1.481306,207.3816,4,3,5,3,4,2,5,4
3740,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,2509.367,838,2.0,81.0,33186.785,9.117628,12,2,0,16.55879,257.6406,5,4,5,2,5,5,4,4
3741,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,942.1752,872,4.0,28.0,77751.56,8.927619,13,1,0,2.6577830000000002,252.2463,6,4,6,2,4,5,5,3
3742,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,3382.4240000000004,6965,4.0,26.0,74229.42,6.279936,6,1,1,12.29093,207.3041,4,4,4,4,2,3,4,5
3743,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3382.4240000000004,5651,4.0,53.0,32902.71,13.20643,16,0,0,13.024289999999999,148.8473,2,3,1,3,3,3,3,1
3744,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1626.329,8488,3.0,58.0,147682.0,5.2129199999999996,14,1,1,36.19603,161.3951,4,4,4,3,4,4,3,3
3745,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2175.6079999999997,3227,1.0,53.0,114160.2,9.840929,13,0,0,15.490779999999999,173.7925,3,3,2,4,5,3,3,4
3746,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1288.595,38,0.0,53.0,33186.785,40.42197,18,1,0,5.962119,315.8786,4,3,5,3,4,4,4,4
3747,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1134.24,5596,3.0,45.0,39804.48,5.521536,7,1,1,3.8318220000000003,259.009,4,4,3,4,5,4,3,3
3748,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1036.983,2272,7.0,87.0,33186.785,3.871325,7,0,0,7.374499,170.4983,4,5,4,5,2,4,4,3
3749,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,3382.4240000000004,2918,3.0,53.0,9708.23,13.298160000000001,16,0,0,8.980916,224.707,2,2,2,3,4,3,4,4
3750,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1943.981,19255,1.0,76.0,38186.34,13.5565,13,0,0,36.19603,116.3309,3,3,4,1,4,2,2,3
3751,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1918.089,15812,0.0,77.0,96898.83,10.3957,14,0,0,20.7012,171.2772,4,4,4,3,4,4,5,3
3752,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,954.1822,302,1.0,63.0,16964.77,13.818660000000001,6,0,0,8.462066,157.3908,4,3,3,2,4,3,4,5
3753,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,907.2333,12449,3.0,65.0,40195.57,11.200560000000001,10,1,1,7.646164999999999,114.3382,3,4,4,4,2,4,4,3
3754,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1618.557,2810,1.0,53.0,31997.45,11.54918,16,0,1,7.7045449999999995,120.7307,5,4,3,6,2,6,5,5
3755,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3382.4240000000004,7017,1.0,53.0,11529.46,12.746310000000001,13,0,0,3.7673019999999995,170.4774,4,4,5,5,4,4,4,3
3756,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,751.4491,227,2.0,53.0,33186.785,5.425053,15,0,0,2.560691,207.0214,3,3,4,2,4,1,3,2
3757,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1025.488,1547,3.0,45.0,33186.785,5.805894,14,1,1,5.095356,113.955,4,4,4,4,4,3,5,3
3758,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3382.4240000000004,23078,1.0,32.0,10762.84,8.513411999999999,10,0,0,9.231083,192.2316,3,3,2,4,2,4,4,3
3759,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,783.7919999999999,10134,1.0,63.0,33186.785,1.263475,6,0,0,2.5313939999999997,126.3059,4,3,4,4,3,5,4,5
3760,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,892.3728,2840,3.0,81.0,2842.7,9.973196000000002,14,1,0,3.811111,200.4861,4,3,4,3,3,3,5,3
3761,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1403.146,8880,1.0,72.0,73952.76,16.39349,10,1,0,12.80172,182.8678,2,2,3,3,4,3,3,4
3762,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1901.7479999999998,1219,0.0,56.0,16514.35,7.798407000000001,11,1,0,12.669080000000001,175.1753,5,4,4,4,3,3,4,5
3763,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1354.829,44239,4.0,49.0,14759.93,7.3310580000000005,13,0,0,4.8601790000000005,162.5366,4,5,4,3,2,3,6,4
3764,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1403.371,2052,1.0,22.0,33186.785,12.88475,10,1,0,4.610249,184.2229,2,3,2,3,1,3,4,5
3765,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1705.3929999999998,2279,0.0,23.0,12191.65,9.460228,13,0,0,16.690910000000002,169.2215,5,5,4,5,3,6,4,3
3766,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1118.313,4228,4.0,73.0,23838.68,8.753848,13,1,0,8.249394,192.3319,4,3,2,2,4,4,3,3
3767,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1761.8729999999998,124,4.0,77.0,26775.75,5.818264,14,3,0,14.11275,106.1261,2,3,2,3,5,2,1,2
3768,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1569.874,3579,1.0,53.0,5660.44,10.0886,15,1,1,11.70988,142.9236,3,2,3,3,3,2,4,3
3769,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2038.56,10,1.0,39.0,33186.785,9.224264999999999,18,2,1,10.33785,240.9026,4,4,2,2,5,2,2,5
3770,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1822.618,16540,1.0,27.0,31192.93,10.037460000000001,7,1,1,10.811819999999999,290.7756,5,5,5,2,3,4,5,4
3771,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,544.6911,23,1.0,53.0,28158.14,4.710676,12,0,0,1.24728,195.1632,4,4,3,5,4,6,2,4
3772,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3382.4240000000004,35489,2.0,53.0,33186.785,7.327336999999999,13,2,0,6.864699000000001,162.2985,4,4,4,4,3,4,5,5
3773,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1236.531,39309,1.0,53.0,33186.785,15.8254,6,0,0,4.745801,195.8832,3,4,4,3,4,4,3,3
3774,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1385.3470000000002,67,0.0,53.0,33186.785,11.54762,10,0,0,3.613493,221.4058,3,4,3,4,3,4,3,4
3775,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1104.049,19706,0.0,53.0,43579.88,11.8354,15,2,1,6.8303720000000006,252.4689,3,3,4,5,2,4,3,4
3776,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1667.975,1503,3.0,28.0,39954.22,9.00415,5,2,1,12.50785,174.7469,2,3,3,5,4,3,3,3
3777,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2066.603,3298,1.0,34.0,50525.8,5.049633999999999,11,0,0,14.1842,142.0112,3,5,3,4,4,4,4,1
3778,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,951.5719,1126,1.0,80.0,40758.81,13.34007,14,1,1,7.637611,161.9655,3,3,4,4,4,3,5,2
3779,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3382.4240000000004,1926,2.0,67.0,26317.3,11.97492,17,3,0,17.16447,245.4299,4,3,2,3,4,3,3,4
3780,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1402.734,140,1.0,53.0,17942.27,10.1311,10,1,1,4.2974879999999995,212.4172,1,3,3,2,5,3,2,2
3781,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,867.4005,16522,5.0,67.0,59065.06,36.443020000000004,10,1,1,5.306649,210.9953,3,4,2,4,2,5,5,4
3782,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1749.549,35575,1.0,62.0,172372.2,8.546084,14,0,0,36.19603,125.1262,2,1,2,4,2,2,3,3
3783,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1738.461,312,4.0,87.0,11989.65,12.41719,15,1,0,10.13181,206.412,1,2,2,4,4,3,3,4
3784,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,3382.4240000000004,712,7.0,30.0,17656.58,11.98997,8,0,1,9.345696,203.52900000000002,3,3,2,4,4,3,4,5
3785,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,906.3706,24092,1.0,75.0,33186.785,10.413160000000001,8,1,0,1.124104,258.4619,1,2,3,5,5,3,2,3
3786,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1230.552,1046,0.0,40.0,97088.5,11.674380000000001,15,0,2,11.69762,168.9612,4,5,4,4,2,5,3,3
3787,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1217.513,10211,4.0,30.0,33186.785,13.551689999999999,10,3,0,3.9249650000000003,244.5544,3,3,3,4,3,4,4,4
3788,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,313.8263,148,0.0,87.0,62496.87,12.083860000000001,8,2,0,1.3612819999999999,117.8008,4,4,4,4,3,3,3,3
3789,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,914.9492,15288,2.0,19.0,33186.785,8.900572,8,2,0,2.555762,198.7877,3,2,2,4,3,2,3,3
3790,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1677.87,402,8.0,48.0,40982.78,10.12341,15,0,0,9.747138,246.7607,6,4,4,3,3,3,4,4
3791,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,3348.6040000000003,26177,0.0,26.0,29693.06,13.882,13,1,0,27.84191,189.4277,2,3,3,5,3,3,4,2
3792,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1633.825,7875,1.0,80.0,105302.4,16.8281,12,0,0,10.92044,149.8727,4,5,4,3,4,3,4,5
3793,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1818.79,10115,3.0,27.0,7016.66,6.242131,11,0,0,18.2864,156.8118,4,4,3,4,4,4,2,3
3794,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,729.4156,5601,1.0,74.0,94926.96,12.27795,12,1,0,2.002856,222.2949,4,3,4,4,2,5,4,3
3795,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1921.944,5076,1.0,31.0,24989.2,12.27738,17,1,1,17.05378,217.0443,2,2,1,2,4,3,1,2
3796,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,987.7767,25503,1.0,50.0,33186.785,40.0114,20,0,1,3.998314,188.7307,2,3,4,3,3,4,2,3
3797,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,906.6428,3853,1.0,35.0,62362.97,12.52543,9,2,0,4.636111,185.5343,2,2,3,3,3,4,5,3
3798,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1873.85,16352,3.0,53.0,131265.4,10.777439999999999,14,0,0,12.283710000000001,287.2344,5,5,3,4,4,4,3,4
3799,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1194.501,2350,2.0,53.0,33186.785,13.200920000000002,15,1,0,9.573255,169.6302,3,3,4,2,4,2,2,4
3800,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,684.1209,1339,1.0,67.0,46336.84,8.987658999999999,14,0,1,6.483314,160.2145,4,3,3,4,4,3,3,3
3801,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2104.759,1404,0.0,77.0,23660.53,41.20374,12,2,2,18.76931,167.3031,4,4,4,4,4,4,4,4
3802,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1439.3929999999998,562,1.0,41.0,27942.44,10.66381,12,0,1,14.09379,170.0566,2,1,1,5,4,2,3,3
3803,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1145.213,95,4.0,49.0,33186.785,8.401788,11,1,0,7.481549,183.4665,4,5,4,2,4,4,4,3
3804,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1318.125,2065,0.0,57.0,12181.61,13.7898,13,0,0,12.00591,194.0541,2,1,2,2,6,1,2,2
3805,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1482.1760000000002,129,1.0,62.0,8080.22,9.798941000000001,13,1,0,14.56715,128.4373,3,4,5,3,3,4,5,4
3806,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,659.0332,913,1.0,26.0,50653.9,17.76014,15,0,0,3.263347,151.9223,3,6,2,5,4,4,2,5
3807,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,813.1773,36224,0.0,83.0,52962.98,10.41526,10,2,1,9.147346,102.1139,2,2,2,3,3,3,3,3
3808,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3382.4240000000004,1747,1.0,53.0,80948.63,41.27535,15,3,0,36.19603,226.0639,2,4,4,3,3,3,2,4
3809,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,762.6142,1704,1.0,53.0,78118.48,8.274444,6,0,1,2.942297,174.7941,2,2,3,2,3,2,2,2
3810,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,606.0981,678,5.0,80.0,128906.6,7.685913,13,2,1,2.357852,191.9218,3,3,3,3,3,4,3,2
3811,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1844.723,759,1.0,71.0,12259.5,8.06085,11,0,0,21.975170000000002,126.9054,5,6,5,4,3,6,4,4
3812,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1054.47,35465,1.0,53.0,33186.785,5.9633199999999995,11,0,0,8.249103999999999,116.7243,3,3,2,5,3,3,3,4
3813,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,840.4154,36047,0.0,54.0,33186.785,11.05678,9,0,0,2.398402,219.8711,2,2,3,3,5,1,1,3
3814,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1159.774,66,0.0,24.0,33371.16,14.576329999999999,8,1,0,5.738405,255.8226,2,3,4,2,4,2,1,2
3815,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1575.576,2863,1.0,83.0,24940.42,13.23301,12,0,0,7.232429,206.7074,3,3,3,3,4,4,4,3
3816,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1494.9260000000002,7004,2.0,52.0,33186.785,9.692008,11,2,1,3.895892,225.6315,3,4,2,4,2,3,4,5
3817,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,546.33,111,0.0,46.0,49870.24,9.331539,11,1,0,2.440105,161.7689,3,3,3,3,4,3,3,4
3818,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,2911.171,7797,1.0,27.0,8764.63,14.28481,14,1,1,26.91021,212.0953,5,5,4,4,3,4,5,5
3819,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,411.38800000000003,154,0.0,50.0,33186.785,11.48524,12,1,1,2.110607,105.0362,6,5,5,3,4,5,4,4
3820,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1415.215,26893,3.0,47.0,33186.785,15.4304,5,0,0,11.62388,163.2246,2,3,2,4,4,3,2,4
3821,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1734.8210000000001,64,1.0,27.0,77124.99,9.387339,11,0,0,9.932122999999999,152.7761,5,5,6,5,3,4,4,5
3822,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2316.737,44145,2.0,73.0,38202.86,8.903917,15,2,1,21.06092,118.6218,3,2,3,5,3,3,3,2
3823,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1575.214,113,3.0,53.0,51404.81,3.7064800000000004,14,1,1,12.13947,206.7876,4,3,4,4,5,4,4,2
3824,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,780.0023,0,2.0,44.0,33186.785,37.51639,11,2,1,6.1920779999999995,166.3451,4,3,2,3,2,3,3,4
3825,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1394.391,2640,1.0,69.0,33561.56,10.793239999999999,17,0,0,10.527339999999999,125.6443,6,5,5,3,4,3,3,3
3826,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,3382.4240000000004,21734,1.0,65.0,31243.64,6.294522,9,2,2,17.787689999999998,148.8863,4,5,5,6,2,5,5,5
3827,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2264.252,680,1.0,53.0,16230.41,11.97162,10,1,0,18.597520000000003,150.5626,3,4,2,4,2,5,4,3
3828,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1381.205,500,1.0,44.0,33186.785,9.274086,12,2,0,8.284386,115.28,4,5,5,5,3,4,3,4
3829,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2342.459,34675,1.0,86.0,33186.785,9.557732000000001,14,2,0,21.470010000000002,125.8993,2,2,3,4,3,3,2,2
3830,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,688.5204,40,1.0,53.0,31776.75,6.806750999999999,11,1,0,4.5346910000000005,169.9441,4,5,5,4,1,3,4,5
3831,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1537.896,46041,2.0,53.0,14908.11,7.669503,15,0,0,6.209949,197.3544,3,3,3,4,2,4,3,3
3832,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1659.461,579,1.0,21.0,17397.3,5.3565059999999995,13,1,0,9.724026,162.1274,4,4,5,3,3,3,5,5
3833,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1469.056,3322,2.0,23.0,33186.785,6.517333,16,0,0,7.413447,258.4008,3,3,2,3,2,4,4,3
