,Zip,Population,Children,Age,Education,Income,Churn,Outage_sec_perweek,Email_Count,Contacted_Count,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,index,Education_Numeric,Income_Numeric,Age_Numeric,Contract_Numeric,InternetService_Numeric,Population_z,Age_z,Education_Numeric_z,Income_z,Outage_sec_perweek_z,Yearly_equip_failure_z,Tenure_z,MonthlyCharge_z,Bandwidth_GB_Year_z,Contract_Numeric_z,InternetService_Numeric_z
5017,80701,15806,3.0,53.0,"Some College, 1 or More Years, No Degree",18949.61,0,9.130172,10,2,0,0.0,Month-to-month,1,0,DSL,1.0,1,0,0,1.0,1,1,0,36.19603,202.854,6398.915,5017,13,1.0,2.0,0,1,0.4191690156202865,-0.011526140688464024,-0.02101342614556105,-0.780162944766314,-0.33061847698953123,-0.6258635316811727,0.06112274401746266,0.6641010634904496,1.4482905387421579,-0.8356088459353134,-0.2937866745680705
5018,58439,110,2.0,53.0,"Some College, 1 or More Years, No Degree",52798.88,0,7.034814999999999,7,2,1,0.0,Month-to-month,1,1,Fiber Optic,1.0,1,1,1,1.0,1,1,0,67.15579,256.1705,6388.318,5018,13,2.0,2.0,0,2,-0.6684158648611682,-0.011526140688464024,-0.02101342614556105,0.5876702794293449,-0.628865751502561,0.9466579047036832,1.2905846522944602,1.8944825988017324,1.443177673918657,-0.8356088459353134,0.9953167680298695
5019,4234,63,3.0,47.0,"9th Grade to 12th Grade, No Diploma",33186.785,0,3.1744689999999998,16,0,2,0.0,Month-to-month,0,0,DSL,1.0,0,0,0,1.0,0,0,1,60.46946,103.6726,5552.613,5019,9,1.0,3.0,0,1,-0.6716725219319268,-0.3448121364994669,-1.2644114229243113,-0.20484533869422333,-1.178336640318775,2.519179341088539,1.0250597244148598,-1.6247019000634688,1.0399648120404077,-0.8356088459353134,-0.2937866745680705
5020,35060,332,3.0,78.0,Regular High School Diploma,48366.56,0,6.765216000000001,6,0,1,0.0,One year,0,0,DSL,1.0,0,0,0,0.0,0,1,1,36.19603,127.6785,5942.501,5020,12,2.0,3.0,1,1,-0.6530333569950314,1.3771655085240482,-0.33186292534024864,0.4085622940498403,-0.6672397216477142,0.9466579047036832,0.06112274401746266,-1.0707192474413139,1.2280788669904041,0.3605103151515938,-0.2937866745680705
5021,38579,947,2.0,53.0,Bachelor's Degree,33186.785,0,12.03452,11,4,0,0.0,Month-to-month,0,1,DSL,1.0,0,1,0,0.0,0,1,1,36.19603,151.3202,6514.0419999999995,5021,16,1.0,2.0,0,1,-0.6104196527712741,-0.011526140688464024,0.9115350714385017,-0.20484533869422333,0.08277832137817837,-0.6258635316811727,0.06112274401746266,-0.5251412154367983,1.5038372773035604,-0.8356088459353134,-0.2937866745680705
5022,3224,2335,0.0,56.0,Master's Degree,26010.99,0,11.43585,9,1,1,0.0,Month-to-month,1,0,DSL,1.0,0,0,0,0.0,0,1,0,68.7729,161.0795,6256.139,5022,18,1.0,2.0,0,1,-0.5142443333199324,0.15511685721703744,1.5332340698278768,-0.49481587014193523,-0.0024346976122445255,0.9466579047036832,1.3548026936001367,-0.29992645982524463,1.3794036473540139,-0.8356088459353134,-0.2937866745680705
5023,64780,541,1.0,70.0,"Some College, 1 or More Years, No Degree",15652.5,0,10.7557,12,0,0,1.0,One year,1,0,None,1.0,1,0,1,1.0,0,1,0,56.639309999999995,131.6638,4983.295999999999,5023,13,1.0,3.0,1,0,-0.6385516266165513,0.9327841807760442,-0.02101342614556105,-0.9133976231457221,-0.09924535267486033,-0.6258635316811727,0.8729583021820277,-0.978750728639891,0.7652794423394491,0.3605103151515938,-1.5828901171660106
5024,13144,1986,0.0,53.0,Regular High School Diploma,74989.44,0,8.520063,11,0,1,0.0,One year,0,0,Fiber Optic,1.0,0,0,0,0.0,1,1,0,56.30647,240.3344,5148.277,5024,12,2.0,2.0,1,2,-0.538426744334715,-0.011526140688464024,-0.33186292534024864,1.48438046642916,-0.4174596913534176,0.9466579047036832,0.859740689979901,1.5290339097215597,0.844879852969439,0.3605103151515938,0.9953167680298695
5025,3598,3231,4.0,53.0,Master's Degree,11672.97,0,11.37754,5,0,0,0.0,One year,0,0,Fiber Optic,1.0,0,1,0,0.0,1,0,0,60.14645,159.1724,5459.257,5025,18,1.0,2.0,1,2,-0.45215997724759655,-0.011526140688464024,1.5332340698278768,-1.0742085756620792,-0.010734380471468475,-0.6258635316811727,1.0122324773369578,-0.3439364872274959,0.9949221954071387,0.3605103151515938,0.9953167680298695
5026,4097,3766,6.0,56.0,Professional School Degree,14960.01,0,15.43477,10,1,1,0.0,One year,1,0,Fiber Optic,1.0,0,0,1,0.0,0,1,1,45.4868,159.7285,4132.535,5026,14,1.0,2.0,1,2,-0.41508951910172637,0.15511685721703744,0.2898360730491265,-0.9413808212892345,0.5667604280850207,0.9466579047036832,0.430074176895582,-0.3311034023140716,0.3548023271081162,0.3605103151515938,0.9953167680298695
5027,84001,702,1.0,35.0,Associate's Degree,50881.49,0,4.002593,8,0,0,0.0,Month-to-month,1,0,None,0.0,1,1,0,0.0,0,1,1,55.87684,140.1275,5065.134,5027,14,2.0,3.0,0,0,-0.6273958438848034,-1.0113841281214728,0.2898360730491265,0.5101894431885482,-1.0604637785778743,-0.6258635316811727,0.84267939106631,-0.7834344531826856,0.8047648279604427,-0.8356088459353134,-1.5828901171660106
5028,12455,1749,1.0,23.0,"Some College, 1 or More Years, No Degree",39706.57,0,45.06705,15,0,0,0.0,Month-to-month,0,1,Fiber Optic,1.0,1,1,1,1.0,0,1,1,64.71488000000001,226.2712,5979.686,5028,13,1.0,4.0,0,2,-0.5548486108404557,-1.6779561197434785,-0.02101342614556105,0.058616134407338066,4.784536562465443,-0.6258635316811727,1.1936521868447154,1.2044983230384574,1.2460199709313193,-0.8356088459353134,0.9953167680298695
5029,34639,27522,0.0,53.0,"Some College, 1 or More Years, No Degree",33186.785,0,11.81185,14,1,0,0.0,Two Year,0,0,DSL,1.0,0,1,0,1.0,0,1,0,36.19603,195.0942,6200.932,5029,13,1.0,2.0,2,1,1.2309774037268564,-0.011526140688464024,-0.02101342614556105,-0.20484533869422333,0.05108409427710845,-0.6258635316811727,0.06112274401746266,0.4850286443011084,1.35276724758889,1.5566294762385011,-0.2937866745680705
5030,41538,49,4.0,18.0,"Some College, 1 or More Years, No Degree",59664.26,0,8.976376,14,0,0,0.0,Month-to-month,1,0,DSL,1.0,0,1,0,1.0,0,1,0,42.19555,162.8724,4434.823,5030,13,2.0,4.0,0,1,-0.6726425899955571,-1.955694449585981,-0.02101342614556105,0.8650970854056156,-0.3525093709188262,-0.6258635316811727,0.29937334117797065,-0.25855181867926535,0.500650933484113,-0.8356088459353134,-0.2937866745680705
5031,83101,3123,1.0,28.0,GED or Alternative Credential,33186.785,0,4.913563,11,1,2,0.0,One year,1,0,None,1.0,0,1,0,0.0,0,1,0,67.11782,137.7828,5851.656999999999,5031,12,1.0,4.0,1,0,-0.4596433594527442,-1.400217789900976,-0.33186292534024864,-0.20484533869422333,-0.9307988481325448,2.519179341088539,1.2890768024707768,-0.8375429484110736,1.1842482458687549,0.3605103151515938,-1.5828901171660106
5032,41171,5199,1.0,34.0,Bachelor's Degree,33186.785,0,4.990893,14,1,0,0.0,Two Year,1,0,Fiber Optic,1.0,1,0,0,1.0,0,0,0,71.7083,159.4537,6105.925,5032,16,1.0,3.0,2,2,-0.3157961237315732,-1.0669317940899732,0.9115350714385017,-0.20484533869422333,-0.9197919114921095,-0.6258635316811727,1.4713721529743786,-0.3374449447240861,1.306928052695397,1.5566294762385011,0.9953167680298695
5033,80426,83,5.0,56.0,Bachelor's Degree,23720.93,0,9.671279,10,2,0,0.0,Two Year,1,0,None,1.0,0,0,0,0.0,1,1,0,64.01205,175.4475,5832.121,5033,16,1.0,2.0,2,0,-0.6702867104124551,0.15511685721703744,0.9115350714385017,-0.5873561273882958,-0.25359881496061587,-0.6258635316811727,1.1657416761368051,0.03164297739123634,1.1748224718580056,1.5566294762385011,-1.5828901171660106
5034,47640,1073,0.0,87.0,Regular High School Diploma,33186.785,0,8.785413,14,1,2,0.0,One year,0,0,DSL,1.0,0,0,1,1.0,1,1,1,64.9788,213.7759,6205.79,5034,12,1.0,3.0,1,1,-0.6016890401986019,1.8770945022405525,-0.33186292534024864,-0.20484533869422333,-0.37969051202405635,2.519179341088539,1.2041328749001934,0.9161450665761041,1.3551111465520465,0.3605103151515938,-0.2937866745680705
5035,43326,13745,1.0,28.0,Regular High School Diploma,33186.785,0,6.3641440000000005,13,0,0,0.0,Two Year,0,1,Fiber Optic,1.0,0,1,0,0.0,0,0,1,71.10600000000001,166.6412,6152.279,5035,12,1.0,4.0,2,2,0.27636113853871935,-1.400217789900976,-0.33186292534024864,-0.20484533869422333,-0.7243271921281573,-0.6258635316811727,1.4474538503985441,-0.17157945683478643,1.3292930367501825,1.5566294762385011,0.9953167680298695
5036,65020,16373,1.0,50.0,Bachelor's Degree,108409.6,0,10.0923,15,0,0,0.0,Two Year,0,0,DSL,1.0,1,1,1,1.0,0,1,0,62.48639,178.6241,5978.204000000001,5036,16,2.0,2.0,2,1,0.45845677219731157,-0.17816913859396546,0.9115350714385017,2.8348735555248714,-0.19367185942857518,-0.6258635316811727,1.1051552615463212,0.10494917688050948,1.2453049321780474,1.5566294762385011,-0.2937866745680705
5037,91770,63425,1.0,53.0,"Some College, 1 or More Years, No Degree",31904.93,0,10.89527,13,1,1,1.0,Two Year,1,0,None,1.0,1,1,1,1.0,0,1,1,48.57163,195.9739,4549.294,5037,13,1.0,2.0,2,0,3.7187169529066266,-0.011526140688464024,-0.02101342614556105,-0.25664450179585985,-0.07937934793018732,0.9466579047036832,0.552577742120575,0.5053294261718861,0.5558811636635004,1.5566294762385011,-1.5828901171660106
5038,35186,5092,1.0,28.0,Regular High School Diploma,33186.785,0,14.231320000000002,17,1,0,0.0,One year,0,0,Fiber Optic,1.0,1,0,1,1.0,0,1,0,44.98551,207.2711,4180.816,5038,12,1.0,4.0,1,2,-0.32321021536074723,-1.400217789900976,-0.33186292534024864,-0.20484533869422333,0.39546470973597325,-0.6258635316811727,0.4101671440245203,0.7660342038808248,0.37809705453507153,0.3605103151515938,0.9953167680298695
5039,71724,444,1.0,53.0,Regular High School Diploma,66778.9,0,15.376610000000001,11,3,2,0.0,Two Year,0,0,DSL,1.0,1,1,0,0.0,1,1,0,70.79968000000001,212.042,6845.831,5039,12,2.0,2.0,2,1,-0.6452728124859894,-0.011526140688464024,-0.33186292534024864,1.1525963718065155,0.5584820958076677,2.519179341088539,1.4352893900880181,0.8761319647394074,1.6639195937067441,1.5566294762385011,-0.2937866745680705
5040,17855,1098,0.0,80.0,Bachelor's Degree,15756.81,0,12.03127,8,0,0,0.0,One year,0,0,Fiber Optic,1.0,0,0,1,0.0,1,0,0,70.47896999999999,149.1921,5953.076999999999,5040,16,1.0,3.0,1,2,-0.5999567757992621,1.4882608404610491,0.9115350714385017,-0.9091825046626397,0.0823157254376452,-0.6258635316811727,1.4225534797126296,-0.574251246014498,1.233181599685822,0.3605103151515938,0.9953167680298695
5041,76502,40622,2.0,22.0,"Some College, 1 or More Years, No Degree",33186.785,0,11.65403,13,1,0,0.0,Two Year,0,0,Fiber Optic,1.0,1,0,1,1.0,1,1,1,64.30623,267.6917,3382.4240000000004,5041,13,1.0,4.0,2,2,2.1386839489808738,-1.733503785711979,-0.02101342614556105,-0.20484533869422333,0.028620435404827452,-0.6258635316811727,1.1774240375044942,2.1603566104984564,-0.007112945669185894,1.5566294762385011,0.9953167680298695
5042,17702,10480,0.0,53.0,Associate's Degree,79502.96,0,39.99819,17,0,1,0.0,Month-to-month,0,0,Fiber Optic,1.0,0,1,1,1.0,1,0,1,65.90363,212.4868,5673.501,5042,14,2.0,2.0,0,2,0.050127407984950925,-0.011526140688464024,0.2898360730491265,1.666769705962881,4.063049159656225,0.9466579047036832,1.240859362981232,0.8863965865151511,1.0982911310725276,-0.8356088459353134,0.9953167680298695
5043,73537,578,1.0,53.0,Regular High School Diploma,26249.7,0,8.163454,13,3,0,0.0,Two Year,1,0,Fiber Optic,1.0,1,0,1,0.0,1,1,1,64.01652,254.9717,6110.012,5043,12,1.0,2.0,2,2,-0.6359878753055285,-0.011526140688464024,-0.33186292534024864,-0.48516971030015005,-0.4682184223557323,-0.6258635316811727,1.1659191870325614,1.8668179661921054,1.3088999578132272,1.5566294762385011,0.9953167680298695
5044,4096,8501,0.0,53.0,Master's Degree,7596.94,0,11.42385,12,0,1,0.0,Month-to-month,0,1,None,1.0,1,0,1,0.0,0,0,0,71.37293000000001,128.0111,6227.1630000000005,5044,18,1.0,2.0,0,0,-0.08699864186678194,-0.011526140688464024,1.5332340698278768,-1.2389190482016121,-0.0041427441619047945,0.9466579047036832,1.4580540703994866,-1.0630438580469515,1.3654232405288973,-0.8356088459353134,-1.5828901171660106
5045,683,30424,1.0,53.0,"Some College, 1 or More Years, No Degree",33403.38,0,9.358266,13,1,2,0.0,Month-to-month,1,0,Fiber Optic,1.0,0,0,0,0.0,1,1,1,69.26833,208.2525,6150.658,5045,13,1.0,2.0,0,2,1.432058655202212,-0.011526140688464024,-0.02101342614556105,-0.19609283569505526,-0.2981522128480149,2.519179341088539,1.3744770164378353,0.788681910289807,1.3285109329586475,-0.8356088459353134,0.9953167680298695
5046,92782,22704,1.0,19.0,Regular High School Diploma,13695.83,0,14.394470000000002,5,0,1,0.0,Two Year,1,0,Fiber Optic,1.0,1,0,1,1.0,1,1,0,56.3686,268.2263,5502.196,5046,12,1.0,4.0,2,2,0.8971354086861042,-1.9001467836174806,-0.33186292534024864,-0.9924657458788539,0.4186870259507284,0.9466579047036832,0.8622079722960836,2.1726935412568023,1.0156395024427436,1.5566294762385011,0.9953167680298695
5047,47337,177,1.0,29.0,GED or Alternative Credential,75927.18,0,8.739747999999999,15,2,0,0.0,Two Year,0,1,Fiber Optic,1.0,0,1,1,0.0,1,1,1,67.47739,241.9131,6291.368,5047,12,2.0,4.0,2,2,-0.6637733962709377,-1.3446701239324756,-0.33186292534024864,1.522274102766287,-0.386190340831576,-0.6258635316811727,1.3033559060025601,1.5654654708667195,1.3964010159363591,1.5566294762385011,0.9953167680298695
5048,50252,205,1.0,80.0,Regular High School Diploma,24097.08,0,10.35595,10,0,0,0.0,Month-to-month,1,0,None,1.0,0,0,1,1.0,0,1,1,65.4294,173.2886,5671.821,5048,12,1.0,3.0,0,0,-0.6618332601436773,1.4882608404610491,-0.33186292534024864,-0.5721560812046942,-0.15614465336041575,-0.6258635316811727,1.222026926271057,-0.01817782285978379,1.0974805608259028,-0.8356088459353134,-1.5828901171660106
5049,46637,15251,1.0,32.0,Bachelor's Degree,6494.55,0,8.146042,12,0,2,0.0,One year,1,1,Fiber Optic,1.0,1,0,0,1.0,1,0,1,70.09214,138.6323,6177.436,5049,16,1.0,4.0,1,2,0.3807127459549446,-1.1780271260269741,0.9115350714385017,-1.2834661142984896,-0.4706967978992893,2.519179341088539,1.4071918376980024,-0.8179390900511493,1.3414308437110967,0.3605103151515938,0.9953167680298695
5050,27298,10052,6.0,26.0,"9th Grade to 12th Grade, No Diploma",48582.37,0,11.44457,14,1,0,0.0,One year,0,0,DSL,0.0,0,1,0,0.0,0,0,0,61.78014,147.3713,5900.544,5050,9,2.0,4.0,1,1,0.02047104146825478,-1.5113131218379772,-1.2644114229243113,0.4172830755648825,-0.0011935171194914038,-0.6258635316811727,1.0771089371329332,-0.6162697337152062,1.207835357563243,0.3605103151515938,-0.2937866745680705
5051,94533,75635,8.0,38.0,Bachelor's Degree,29220.86,0,9.663751,12,1,0,0.0,Month-to-month,0,0,Fiber Optic,0.0,0,0,1,1.0,0,0,1,66.59755,137.3923,5909.818,5051,16,1.0,3.0,0,2,4.56475488554415,-0.8447411302159713,0.9115350714385017,-0.36510651950161366,-0.2546703294961028,-0.6258635316811727,1.2684160432459226,-0.8465544924835289,1.2123098983175271,-0.8356088459353134,0.9953167680298695
5052,31627,247,1.0,87.0,Bachelor's Degree,33186.785,0,11.48601,10,3,0,0.0,Two Year,0,0,Fiber Optic,0.0,0,0,1,1.0,0,1,1,65.15989,175.1604,5575.553000000001,5052,16,1.0,3.0,2,2,-0.6589230559527864,1.8770945022405525,0.9115350714385017,-0.20484533869422333,0.004704936965335124,-0.6258635316811727,1.2113242503168593,0.025017588650642974,1.0510329557651519,1.5566294762385011,0.9953167680298695
5053,28119,2453,0.0,53.0,Bachelor's Degree,33186.785,0,17.44766,11,3,0,1.0,Two Year,0,0,Fiber Optic,1.0,1,0,1,1.0,1,1,0,36.19603,236.0734,6532.438,5053,16,1.0,2.0,2,2,-0.5060680453550489,-0.011526140688464024,0.9115350714385017,-0.20484533869422333,0.8532695796971478,-0.6258635316811727,0.06112274401746266,1.4307030792664215,1.5127130215041007,1.5566294762385011,0.9953167680298695
5054,72338,6,1.0,42.0,Regular High School Diploma,33186.785,0,7.738739,13,1,1,1.0,Month-to-month,0,1,DSL,1.0,0,1,1,0.0,1,0,0,56.23842,185.9259,3382.4240000000004,5054,12,1.0,3.0,0,1,-0.6756220847624215,-0.6225504663419693,-0.33186292534024864,-0.20484533869422333,-0.5286711715506435,0.9466579047036832,0.8570383149337686,0.2734523587198264,-0.007112945669185894,-0.8356088459353134,-0.2937866745680705
5055,68355,4894,1.0,53.0,Associate's Degree,17092.77,0,14.099620000000002,10,1,0,0.0,One year,0,1,DSL,0.0,0,0,0,0.0,1,1,1,69.87040999999999,219.5932,6815.306,5055,14,1.0,2.0,1,1,-0.3369297494035179,-0.011526140688464024,0.2898360730491265,-0.8551969837283202,0.37671889885345244,-0.6258635316811727,1.3983865824595163,1.0503905347776235,1.6491918218149477,0.3605103151515938,-0.2937866745680705
5056,85377,3299,0.0,42.0,Regular High School Diploma,33186.785,0,6.2999730000000005,11,0,0,0.0,Month-to-month,0,0,Fiber Optic,1.0,0,0,0,1.0,0,1,0,62.9209,161.3828,5341.4169999999995,5056,12,1.0,3.0,0,2,-0.4474482180813925,-0.6225504663419693,-0.33186292534024864,-0.20484533869422333,-0.7334611133896778,-0.6258635316811727,1.1224103531156822,-0.29292722469803406,0.9380664823938948,-0.8356088459353134,0.9953167680298695
5057,18014,11217,3.0,53.0,Nursery School to 8th Grade,10736.53,0,8.560169,13,1,3,0.0,One year,1,0,Fiber Optic,1.0,1,0,0,1.0,0,0,1,60.56995,128.9038,5179.613,5057,8,1.0,2.0,1,2,0.1011945624774861,-0.011526140688464024,-1.575260922118999,-1.112049679605112,-0.41175111511002827,4.0917007774733944,1.0290503440825431,-1.0424430759893826,0.8599989179981476,0.3605103151515938,0.9953167680298695
5058,53928,106,1.0,53.0,Bachelor's Degree,24475.2,0,8.995109,13,2,0,0.0,Month-to-month,1,1,Fiber Optic,1.0,0,0,0,0.0,1,1,0,71.66261,208.9439,6427.654,5058,16,1.0,2.0,0,2,-0.6686930271650625,-0.011526140688464024,0.9115350714385017,-0.5568764282392724,-0.3498429679175943,-0.6258635316811727,1.4695577295231255,0.8046373048396038,1.4621565972646258,-0.8356088459353134,0.9953167680298695
5059,26070,8324,3.0,64.0,Regular High School Diploma,21607.29,0,10.54446,8,1,0,1.0,One year,0,0,Fiber Optic,1.0,1,0,0,1.0,0,1,1,62.43986999999999,194.8192,5469.380999999999,5059,12,1.0,2.0,1,2,-0.0992630738141072,0.5994981849650413,-0.33186292534024864,-0.6727673346606804,-0.12931266543737854,-0.6258635316811727,1.1033078774589427,0.4786824865036047,0.9998068461076315,0.3605103151515938,0.9953167680298695
5060,64848,601,0.0,53.0,"Some College, 1 or More Years, No Degree",20706.43,0,16.29755,16,1,1,1.0,One year,0,0,DSL,1.0,0,0,0,1.0,0,1,0,69.03413,142.332,6206.956999999999,5060,13,1.0,2.0,1,1,-0.634394192058136,-0.011526140688464024,-0.02101342614556105,-0.7091706673868781,0.68956612826134,0.9466579047036832,1.3651765574252825,-0.7325613445841519,1.3556742033840767,0.3605103151515938,-0.2937866745680705
5061,21617,10741,0.0,60.0,"Some College, Less than 1 Year",19164.1,0,4.935505,20,1,0,0.0,Month-to-month,1,0,DSL,1.0,0,0,1,0.0,0,1,1,51.20818,174.3737,4888.955,5061,12,1.0,2.0,0,1,0.06821224831405769,0.3773075210910394,-0.33186292534024864,-0.771495503836045,-0.9276756850164911,-0.6258635316811727,0.6572793869094143,0.00686296196229356,0.7197615806508679,-0.8356088459353134,-0.2937866745680705
5062,74145,18580,0.0,50.0,Nursery School to 8th Grade,21531.67,0,10.17832,11,0,0,0.0,Month-to-month,0,1,DSL,1.0,0,0,1,0.0,0,1,1,69.07545,173.8889,6385.746999999999,5062,8,1.0,2.0,0,1,0.6113810733710228,-0.17816913859396546,-1.575260922118999,-0.6758231036156291,-0.181428012411761,-0.6258635316811727,1.3668174411417584,-0.004324737311269382,1.4419372119519471,-0.8356088459353134,-0.2937866745680705
5063,15827,352,0.0,73.0,"Some College, 1 or More Years, No Degree",33186.785,0,7.696928999999999,15,1,0,0.0,One year,0,1,None,1.0,0,0,1,1.0,1,0,0,70.34008,115.7015,5964.647,5063,13,1.0,3.0,1,0,-0.6516475454755596,1.0994271786815457,-0.02101342614556105,-0.20484533869422333,-0.5346222904040846,-0.6258635316811727,1.4170379342290542,-1.3471117272256816,1.2387639197771598,0.3605103151515938,-1.5828901171660106
5064,54669,7912,1.0,41.0,"Some College, 1 or More Years, No Degree",33186.785,0,10.77968,7,3,0,1.0,Two Year,1,0,Fiber Optic,1.0,0,0,1,1.0,0,1,0,69.2139,159.4959,6095.076999999999,5064,13,1.0,3.0,2,2,-0.12781079111522592,-0.6780981323104698,-0.02101342614556105,-0.20484533869422333,-0.09583210631978911,-0.6258635316811727,1.3723155135170269,-0.3364710979638872,1.3016940848171916,1.5566294762385011,0.9953167680298695
5065,18704,30662,8.0,72.0,Regular High School Diploma,50092.12,0,9.358783,15,0,0,0.0,Month-to-month,0,0,None,1.0,0,1,0,0.0,1,0,1,61.324090000000005,158.9174,5556.246999999999,5065,12,2.0,3.0,0,0,1.4485498122839262,1.0438795127130451,-0.33186292534024864,0.478291369398971,-0.298078624509167,-0.6258635316811727,1.0589984574887201,-0.34982110627609075,1.0417181526810229,-0.8356088459353134,-1.5828901171660106
5066,51235,1336,1.0,30.0,Master's Degree,27824.15,1,12.31832,13,0,0,0.0,Month-to-month,1,0,DSL,1.0,0,0,1,1.0,1,1,0,42.74672,245.3287,4595.92,5066,18,1.0,4.0,0,1,-0.583465618717548,-1.289122457963975,1.5332340698278768,-0.4215469196215075,0.1231736222776421,-0.6258635316811727,0.32126118914530116,1.6442870584054596,0.5783773829010727,-0.8356088459353134,-0.2937866745680705
5067,98612,2907,3.0,69.0,"Some College, 1 or More Years, No Degree",75598.51,0,12.78812,12,1,1,0.0,One year,1,0,Fiber Optic,1.0,0,1,1,1.0,1,1,1,64.09564,286.9828,5990.188,5067,13,2.0,3.0,1,2,-0.4746101238630394,0.8772365148075437,-0.02101342614556105,1.5089927012531559,0.190043644696839,0.9466579047036832,1.1690611695990567,2.605536118452719,1.251086999937303,0.3605103151515938,0.9953167680298695
5068,85755,16434,2.0,88.0,Regular High School Diploma,33186.785,0,4.687797,18,1,0,0.0,Month-to-month,0,0,DSL,1.0,1,0,0,0.0,1,1,1,58.75447,187.7908,5739.806,5068,12,1.0,3.0,0,1,0.4626834973317005,1.9326421682090529,-0.33186292534024864,-0.20484533869422333,-0.962933751243427,-0.6258635316811727,0.9569547107430495,0.31648853936187876,1.1302821192882702,-0.8356088459353134,-0.2937866745680705
5069,56361,2292,1.0,85.0,Regular High School Diploma,39894.55,0,11.95058,10,0,0,0.0,Month-to-month,0,1,None,1.0,0,0,0,1.0,1,0,1,70.38153,105.4485,5935.908,5069,12,1.0,3.0,0,0,-0.5172238280867968,1.7659991703035514,-0.33186292534024864,0.06621231859341666,0.07083053576330522,-0.6258635316811727,1.4186839804548026,-1.583719566854063,1.2248978612546921,-0.8356088459353134,-1.5828901171660106
5070,30296,28671,1.0,75.0,"Some College, 1 or More Years, No Degree",30874.05,0,8.271701,11,0,0,0.0,One year,1,0,DSL,1.0,0,1,0,1.0,0,1,0,66.95875,164.1987,6184.630999999999,5070,13,1.0,3.0,1,1,1.3105922755205104,1.2105225106185467,-0.02101342614556105,-0.29830188212219544,-0.45281084611730993,-0.6258635316811727,1.2827598767016617,-0.22794487654534137,1.3449023037851826,0.3605103151515938,-0.2937866745680705
5071,50632,1045,0.0,60.0,Associate's Degree,17244.42,0,11.46777,14,2,1,1.0,Month-to-month,1,0,Fiber Optic,1.0,1,1,0,0.0,1,1,1,64.15566,264.1675,5917.993,5071,14,1.0,2.0,0,2,-0.6036291763258623,0.3773075210910394,0.2898360730491265,-0.8490688779095161,0.0021087062098515464,0.9466579047036832,1.1714446604185842,2.0790288675531388,1.2162541910354774,-0.8356088459353134,0.9953167680298695
5072,30427,12301,3.0,72.0,Regular High School Diploma,84232.65,0,11.017619999999999,10,0,0,0.0,Month-to-month,0,1,DSL,1.0,0,0,1,0.0,1,0,0,68.22296,129.0605,6300.302,5072,12,2.0,3.0,0,1,0.1763055468328567,1.0438795127130451,-0.33186292534024864,1.857894274443854,-0.06196438998427695,-0.6258635316811727,1.3329636909128464,-1.0388269198916777,1.4007115127121592,-0.8356088459353134,-0.2937866745680705
5073,30470,338,8.0,53.0,Bachelor's Degree,23712.94,0,5.008115,19,1,0,0.0,One year,0,0,Fiber Optic,1.0,0,1,0,0.0,0,0,0,66.50929000000001,133.3465,5903.829000000001,5073,16,1.0,2.0,1,2,-0.6526176135391899,-0.011526140688464024,0.9115350714385017,-0.5876789995643079,-0.9173405800189222,-0.6258635316811727,1.2649110965659576,-0.9399191660004027,1.2094203118847684,0.3605103151515938,0.9953167680298695
5074,20625,615,8.0,32.0,"Some College, 1 or More Years, No Degree",33644.05,0,6.6583190000000005,13,2,1,0.0,Month-to-month,0,1,DSL,1.0,0,1,0,1.0,0,0,1,57.84605,124.7636,5634.749,5074,13,1.0,4.0,0,1,-0.6334241239945057,-1.1780271260269741,-0.02101342614556105,-0.1863674731667887,-0.6824551426492997,0.9466579047036832,0.9208798901786461,-1.137986212401108,1.0795939773837187,-0.8356088459353134,-0.2937866745680705
5075,98418,9469,1.0,57.0,Regular High School Diploma,3503.09,0,12.02864,7,1,3,0.0,Two Year,0,0,DSL,1.0,1,1,0,0.0,0,0,1,64.38126,149.3751,6015.603,5075,12,1.0,2.0,2,1,-0.01992536432434767,0.2106645231855379,-0.33186292534024864,-1.40434961863558,0.08194137856884469,4.0917007774733944,1.1804035995869528,-0.5700281664619775,1.2633492873289491,1.5566294762385011,-0.2937866745680705
5076,29745,30697,0.0,24.0,Regular High School Diploma,36091.7,0,13.703420000000001,10,2,1,0.0,Month-to-month,0,0,Fiber Optic,1.0,1,0,0,0.0,1,0,1,56.35343,141.4738,4969.322,5076,12,1.0,4.0,0,2,1.4509749824430018,-1.622408453774978,-0.33186292534024864,-0.08745907747014602,0.32032489527217134,0.9466579047036832,0.8616055471755866,-0.7523659722998519,0.7585372348237751,-0.8356088459353134,0.9953167680298695
5077,64098,3119,2.0,53.0,Associate's Degree,33186.785,1,44.601890000000004,11,3,0,0.0,Month-to-month,0,1,DSL,1.0,0,1,0,0.0,1,1,1,59.61465,272.6601,6070.361999999999,5077,14,1.0,2.0,0,1,-0.45992052175663856,-0.011526140688464024,0.2898360730491265,-0.20484533869422333,4.718326984712115,-0.6258635316811727,0.9911138432512377,2.275012066502518,1.2897695350283056,-0.8356088459353134,-0.2937866745680705
